Date,revenue,capitalExpenditures,grossDividend,netIncome,operatingCashFlow,operatingIncome,preferredDividends,sharesOutstanding,totalEquity,stock_code
2022-09-30,253.6,2.83,0.0,23.83,45.77,7.71,0.0,216.26,943.33,1058
2022-06-30,153.03,0.93,0.0,0.49,37.68,-7.27,0.0,211.56,913.36,1058
2022-03-31,220.45,0.5,0.0,1.09,32.72,-13.32,0.0,211.56,947.65,1058
2021-12-31,338.66,0.94,14.81,19.06,41.8,9.64,0.0,211.56,953.57,1058
2021-09-30,328.78,0.65,0.0,20.72,29.16,4.5,0.0,211.56,939.23,1058
2023-06-30,38.52,0.03,0.0,4.71,9.3,5.63,0.0,1054.31,214.41,3514
2023-03-31,44.35,0.0,0.0,4.99,-0.4,5.89,0.0,1054.31,209.7,3514
2022-12-31,43.51,0.34,0.0,5.28,20.06,5.12,0.0,1054.31,225.8,3514
2022-09-30,47.79,0.27,0.0,4.76,12.37,5.65,0.0,1054.31,220.52,3514
2022-06-30,44.25,0.12,0.0,5.67,9.92,6.66,0.0,1054.31,237.27,3514
2022-03-31,42.72,0.0,0.0,4.41,-0.05,5.84,0.0,1054.31,236.87,3514
2021-12-31,45.04,0.14,0.0,5.47,22.2,8.23,0.0,1054.31,232.46,3514
2021-09-30,34.71,0.06,0.0,4.07,17.97,5.29,0.0,1054.31,226.99,3514
2023-04-30,76.17,53.64,0.0,33.27,135.13,57.01,0.0,723.88,148.47,5078
2023-01-31,73.69,38.55,0.0,-0.91,100.76,7.42,0.0,723.88,111.56,5078
2022-10-31,82.09,21.38,0.0,16.67,49.18,32.0,0.0,723.88,126.05,5078
2022-07-31,75.33,8.52,0.0,-0.95,19.45,7.14,0.0,723.88,99.28,5078
2022-04-30,63.2,20.18,0.0,4.44,62.47,11.78,0.0,723.88,98.4,5078
2022-01-31,57.63,15.39,0.0,-6.05,46.55,-0.38,0.0,723.88,88.78,5078
2021-10-31,54.11,3.25,0.0,-10.03,30.08,-3.43,0.0,723.88,95.08,5078
2021-07-31,44.66,1.12,0.0,-17.18,15.2,-15.03,0.0,723.88,104.35,5078
2023-06-30,41.16,5.73,0.0,6.03,9.99,7.29,0.0,54.62,153.15,7029
2023-03-31,40.77,0.05,0.0,4.95,2.74,6.03,0.0,54.62,145.31,7029
2022-12-31,41.8,1.82,0.0,6.8,22.73,6.62,0.0,54.62,143.25,7029
2022-09-30,43.46,1.76,0.0,6.2,16.36,7.98,0.0,54.62,137.85,7029
2022-06-30,38.83,0.23,0.0,4.25,6.9,5.84,0.0,54.62,134.04,7029
2022-03-31,36.89,0.17,0.0,4.59,4.32,5.1,0.0,54.62,131.24,7029
2021-12-31,41.55,1.72,0.0,3.2,12.77,4.6,0.0,54.62,126.39,7029
2021-09-30,38.93,2.27,0.0,3.7,7.72,4.61,0.0,54.62,124.55,7029
2023-06-30,2.38,3.0,0.0,-1.01,-0.19,-1.0,0.0,2389.2,246.8,0189
2023-03-31,3.34,2.45,0.0,0.56,3.02,0.63,0.0,2389.2,247.83,0189
2022-12-31,3.88,1.48,0.0,0.95,2.82,1.3,0.0,2389.2,252.53,0189
2022-09-30,4.73,0.75,0.0,2.13,1.61,2.45,0.0,2389.2,251.56,0189
2022-06-30,5.47,2.41,0.0,0.83,7.37,1.99,0.0,2172.0,228.34,0189
2022-03-31,4.23,1.62,0.0,1.6,5.11,2.29,0.0,2172.0,227.52,0189
2021-12-31,4.46,1.1,0.0,1.84,3.55,2.52,0.0,2172.0,230.26,0189
2021-09-30,3.47,0.21,0.0,1.43,1.2,1.85,0.0,2172.0,228.43,0189
2023-06-30,331.43,0.44,0.0,64.6,99.45,88.21,0.0,1251.35,2048.09,5236
2023-03-31,297.64,2.36,28.16,55.24,211.33,58.19,0.0,1251.35,2003.63,5236
2022-12-31,363.81,1.31,25.03,54.37,126.76,74.88,0.0,1251.35,1970.36,5236
2022-09-30,222.35,1.24,25.03,50.57,64.79,67.39,0.0,1251.35,1949.52,5236
2022-06-30,229.26,1.04,25.03,47.04,37.0,64.63,0.0,1251.34,1923.44,5236
2022-03-31,256.39,1.85,31.28,61.26,107.87,81.31,0.0,1251.34,1910.38,5236
2021-12-31,233.09,0.71,31.28,60.45,81.99,81.88,0.0,1251.34,1876.11,5236
2021-09-30,239.48,0.62,25.03,51.8,80.34,70.49,0.0,1251.34,1839.22,5236
2023-06-30,7.47,0.33,0.0,0.63,3.09,0.88,0.0,222.85,7.51,03019
2022-12-31,5.6,1.16,0.0,-0.31,5.18,0.68,0.0,222.85,7.13,03019
2022-06-30,4.34,0.59,0.0,-0.22,0.8,-0.09,0.0,222.85,7.73,03019
2021-12-31,3.05,0.6,0.0,1.37,1.79,2.29,0.0,222.85,8.01,03019
2021-06-30,3.06,0.2,0.0,-0.11,3.34,0.28,0.0,222.85,6.58,03019
2020-12-31,3.75,0.88,0.0,-2.76,2.23,-2.14,0.0,222.85,6.69,03019
2020-06-30,4.5,0.65,0.0,0.06,2.38,0.48,0.0,200.0,5.8,03019
2019-12-31,6.07,0.91,0.0,-0.84,3.35,0.24,0.0,200.0,5.74,03019
2023-06-30,17.82,0.26,0.0,6.34,62.92,2.99,0.0,626.34,472.9,4022
2023-03-31,22.47,0.14,0.0,1.76,-14.29,2.56,0.0,626.34,466.91,4022
2022-12-31,204.51,0.77,0.0,29.13,64.98,39.31,0.0,626.34,465.44,4022
2022-09-30,62.44,0.4,0.0,2.97,-67.11,7.42,0.0,626.34,448.14,4022
2022-06-30,43.73,0.39,0.0,0.85,-4.98,1.0,0.0,626.34,445.33,4022
2022-03-31,41.95,0.04,0.0,0.36,-38.73,0.38,0.0,626.34,444.5,4022
2021-12-31,57.71,0.1,12.53,1.59,-32.05,1.66,0.0,626.34,444.06,4022
2021-09-30,71.07,0.09,0.0,4.9,18.73,6.1,0.0,626.34,454.99,4022
2023-06-30,2470.0,472.0,0.0,330.0,1131.0,568.0,0.0,7832.08,6039.0,6012
2023-03-31,2526.0,210.0,313.0,320.0,181.0,541.0,0.0,7830.15,6302.0,6012
2022-12-31,2554.0,1720.0,391.0,240.0,3303.0,520.0,0.0,7830.15,6369.0,6012
2022-09-30,2405.0,1183.0,392.0,315.0,2333.0,576.0,0.0,7830.15,6517.0,6012
2022-06-30,2424.0,654.0,392.0,329.0,1658.0,599.0,0.0,7830.15,6590.0,6012
2022-03-31,2406.0,299.0,391.0,298.0,484.0,523.0,0.0,7826.27,6640.0,6012
2021-12-31,2448.0,1633.0,391.0,289.0,3906.0,479.0,0.0,7826.27,6725.0,6012
2021-09-30,2263.0,812.0,313.0,325.0,2628.0,540.0,0.0,7826.27,6739.0,6012
2023-06-30,539.57,3.8,101.63,51.93,2.43,10.55,0.0,390.89,2081.14,5983
2023-03-31,555.79,1.98,0.0,88.86,-6.41,16.84,0.0,390.89,2052.44,5983
2022-12-31,650.92,6.31,121.18,56.21,48.95,20.43,0.0,390.89,2054.54,5983
2022-09-30,621.17,5.08,0.0,60.8,38.21,20.83,0.0,390.89,1998.1,5983
2022-06-30,557.02,3.6,23.45,74.06,3.76,20.21,0.0,390.89,1999.63,5983
2022-03-31,478.51,2.73,0.0,89.28,-12.14,43.51,0.0,390.89,1948.7,5983
2021-12-31,558.92,8.96,23.45,112.81,9.33,28.17,0.0,390.89,1917.99,5983
2021-09-30,230.56,5.44,0.0,-5.25,-38.73,0.95,0.0,390.89,1805.87,5983
2023-04-30,39.32,2.4,0.0,4.7,16.67,6.68,0.0,61.78,116.39,7004
2023-01-31,39.13,0.7,0.0,4.25,3.57,6.34,0.0,56.16,102.98,7004
2022-10-31,38.56,1.01,0.0,3.5,3.09,4.96,0.0,56.16,98.73,7004
2022-07-31,34.33,2.67,0.0,3.67,-4.18,4.44,0.0,56.16,95.23,7004
2022-04-30,28.1,4.26,0.0,2.8,-3.44,3.24,0.0,56.16,91.56,7004
2022-01-31,26.59,3.52,0.0,3.27,0.37,3.64,0.0,56.16,88.76,7004
2021-10-31,16.81,1.21,0.0,-1.7,-3.98,-1.43,0.0,53.73,82.45,7004
2021-07-31,6.02,1.84,0.0,-3.82,4.42,-3.67,0.0,48.85,78.43,7004
2023-06-30,11.97,0.83,0.0,-0.89,-0.39,-0.97,0.0,197.21,15.64,0167
2023-03-31,12.05,0.37,0.0,-0.88,-0.95,-0.94,0.0,197.21,16.21,0167
2022-12-31,9.63,0.7,0.0,0.58,2.86,0.56,0.0,197.21,17.11,0167
2022-09-30,12.94,0.88,0.0,-1.51,2.71,-1.27,0.0,197.21,18.56,0167
2022-06-30,14.87,0.74,0.0,-1.41,1.99,-1.31,0.0,197.21,19.32,0167
2022-03-31,14.94,0.42,0.0,-0.65,0.44,-0.51,0.0,197.21,20.4,0167
2021-12-31,16.22,1.24,0.0,-6.77,5.53,-6.56,0.0,197.21,21.04,0167
2021-09-30,15.1,1.03,0.0,-0.2,3.81,-0.24,0.0,197.21,27.71,0167
2023-06-30,0.48,0.0,0.0,-1.41,-1.5,-0.58,0.0,188.56,0.39,03022
2022-12-31,0.7,0.12,0.0,-1.59,-0.93,-1.52,0.0,188.56,-0.24,03022
2022-06-30,2.82,0.12,0.0,-0.51,0.2,-1.37,0.0,188.56,1.85,03022
2021-12-31,2.23,0.03,0.0,-13.65,-1.19,-14.26,0.0,188.56,2.19,03022
2021-06-30,4.15,0.1,0.0,-1.39,-0.82,-3.33,0.0,188.56,15.49,03022
2020-12-31,10.17,0.6,0.0,0.87,0.82,2.21,0.0,188.56,16.45,03022
2020-06-30,5.13,0.01,0.0,0.02,0.95,-0.73,0.0,188.56,16.27,03022
2019-12-31,16.44,0.66,0.0,2.79,-5.16,4.18,0.0,188.56,15.78,03022
2023-06-30,113.84,0.84,0.0,11.12,-15.77,20.94,0.0,1457.0,879.35,5182
2023-03-31,76.58,0.05,0.0,0.14,-18.27,5.91,0.0,1457.0,869.87,5182
2022-12-31,76.55,4.92,0.0,13.51,-126.32,17.24,0.0,1457.0,871.04,5182
2022-09-30,56.26,2.38,0.0,6.17,-1.31,6.1,0.0,1457.0,856.32,5182
2022-06-30,53.5,1.44,0.0,-7.0,-68.01,6.42,0.0,1457.0,848.75,5182
2022-03-31,38.62,1.19,0.0,-12.2,-48.76,-1.47,0.0,1457.0,852.94,5182
2021-12-31,87.1,3.47,0.0,-1.58,-65.29,11.51,0.0,1457.0,863.95,5182
2021-09-30,70.86,2.86,0.0,-13.33,-47.5,3.26,0.0,1457.0,863.71,5182
2023-06-30,223.01,234.35,0.0,8.83,288.69,14.08,0.0,1109.2,680.18,4502
2023-03-31,210.84,213.5,0.0,3.94,265.44,15.97,0.0,1109.2,671.35,4502
2022-12-31,252.67,175.01,0.0,22.85,216.61,38.37,0.0,1109.2,667.41,4502
2022-09-30,237.16,146.05,0.0,7.16,164.46,16.34,0.0,1109.2,644.56,4502
2022-06-30,260.58,117.42,0.0,15.82,147.32,26.18,0.0,1109.2,637.4,4502
2022-03-31,247.47,80.61,0.0,6.03,106.13,17.14,0.0,1109.2,621.53,4502
2021-12-31,315.9,215.08,16.64,28.94,264.87,50.34,0.0,1109.2,632.14,4502
2021-09-30,257.31,7.27,0.0,7.63,129.05,14.91,0.0,1109.2,603.2,4502
2023-06-30,325.65,47.59,0.0,88.61,293.37,131.42,0.0,943.59,2964.89,3069
2023-03-31,347.35,11.41,0.0,70.55,149.74,98.82,0.0,945.31,2793.48,3069
2022-12-31,363.86,101.83,0.0,95.17,575.25,130.14,0.0,945.31,2750.65,3069
2022-09-30,371.53,87.28,0.0,119.46,445.54,143.05,0.0,945.31,2747.11,3069
2022-06-30,331.87,61.59,33.1,100.84,330.24,127.46,0.0,945.31,2568.68,3069
2022-03-31,272.38,23.57,0.0,81.34,161.82,102.38,0.0,945.31,2415.67,3069
2021-12-31,280.62,112.53,33.09,212.81,469.72,125.47,0.0,945.42,2393.1,3069
2021-09-30,232.5,71.05,0.0,88.86,422.65,113.55,0.0,947.36,2189.79,3069
2023-05-31,14.7,0.67,0.0,9.49,-35.67,11.98,0.0,115.76,243.88,5129
2023-02-28,22.56,0.0,0.0,3.56,-18.45,5.45,0.0,115.8,235.57,5129
2022-11-30,13.54,0.0,0.0,2.42,-12.56,4.41,0.0,115.91,232.07,5129
2022-08-31,6.93,0.06,0.0,0.76,-53.88,1.2,0.0,116.06,229.74,5129
2022-05-31,55.59,0.06,0.0,14.31,-52.14,21.48,0.0,116.26,229.1,5129
2022-02-28,17.58,0.06,0.0,1.66,-70.78,2.41,0.0,116.41,216.05,5129
2021-11-30,21.29,0.0,0.0,2.32,-20.81,3.26,0.0,117.41,214.39,5129
2021-08-31,23.25,0.01,0.0,0.63,-20.77,-3.92,0.0,116.41,212.07,5129
2023-06-30,162.19,10.35,0.0,0.0,-13.85,0.0,0.0,359.42,409.49,3778
2023-03-31,128.89,8.84,0.0,-0.48,-39.12,0.33,0.0,359.42,397.81,3778
2022-12-31,137.04,6.88,0.0,-11.87,-44.87,-17.21,0.0,359.42,398.5,3778
2022-09-30,121.55,3.86,0.0,0.64,-68.7,3.08,0.0,359.42,410.43,3778
2022-06-30,173.8,11.47,0.0,4.4,16.95,3.85,0.0,359.42,410.02,3778
2022-03-31,176.6,12.93,0.0,8.28,-49.83,18.91,0.0,359.42,401.64,3778
2021-12-31,253.62,7.59,0.0,16.33,-3.52,31.8,0.0,359.42,393.25,3778
2021-09-30,148.23,2.53,0.0,6.02,-101.47,11.28,0.0,359.42,376.92,3778
2023-06-30,22.57,0.06,0.0,7.0,95.1,14.97,0.0,511.33,379.52,1694
2023-03-31,22.17,0.05,0.0,3.28,70.0,13.97,0.0,509.45,371.59,1694
2022-12-31,22.18,0.05,0.0,3.59,47.48,14.38,0.0,508.25,367.71,1694
2022-09-30,21.61,0.05,0.0,3.41,4.11,14.29,0.0,506.25,363.12,1694
2022-06-30,22.73,1.08,0.0,2.65,104.09,15.44,0.0,506.25,359.71,1694
2022-03-31,21.51,0.0,0.0,4.54,85.17,13.51,0.0,490.14,343.89,1694
2021-12-31,21.76,0.0,0.0,1.69,55.75,14.26,0.0,480.8,334.68,1694
2021-09-30,21.84,0.0,0.0,3.23,34.38,15.05,0.0,480.8,333.0,1694
2023-06-30,12.75,0.56,0.0,2.95,4.91,3.48,0.0,70.0,179.2,5223
2023-03-31,2.39,0.73,0.0,-3.2,6.2,-2.6,0.0,70.0,176.25,5223
2022-12-31,3.25,4.54,0.0,-14.56,5.25,-14.92,0.0,70.0,179.45,5223
2022-09-30,3.58,3.28,0.0,-6.56,3.38,-5.5,0.0,70.0,190.34,5223
2022-06-30,4.03,2.62,0.0,0.69,3.39,0.71,0.0,70.0,196.9,5223
2022-03-31,3.91,1.47,0.0,2.38,1.94,2.39,0.0,70.0,196.2,5223
2021-12-31,4.61,5.63,0.0,-14.46,3.26,-15.25,0.0,70.0,193.83,5223
2021-09-30,3.49,2.71,0.0,-1.03,0.51,-1.02,0.0,70.0,183.86,5223
2023-06-30,1.11,0.0,0.0,-0.56,-3.21,-0.63,0.0,64.3,51.68,8192
2023-03-31,5.15,0.0,0.0,-0.43,-1.46,-0.51,0.0,64.3,52.24,8192
2022-12-31,1.73,0.0,0.0,-4.09,-8.21,-4.06,0.0,64.3,52.67,8192
2022-09-30,3.92,0.0,0.0,-0.3,-5.55,-0.29,0.0,64.3,56.68,8192
2022-06-30,0.87,0.0,0.0,-0.97,-16.38,-0.92,0.0,64.3,56.98,8192
2022-03-31,0.0,0.0,0.0,-1.87,-0.26,-1.83,0.0,44.2,41.73,8192
2021-12-31,6.26,0.0,0.0,-17.5,-1.51,-22.9,0.0,44.2,43.6,8192
2021-09-30,0.0,0.0,0.0,-2.88,0.89,-2.82,0.0,44.2,61.1,8192
2023-06-30,0.84,0.03,0.0,-4.56,-2.56,-4.16,0.0,226.04,120.34,5040
2023-03-31,0.64,0.03,0.0,-2.5,-2.29,-2.12,0.0,226.04,124.89,5040
2022-12-31,0.58,0.03,0.0,-3.88,-1.67,-3.59,0.0,226.04,127.39,5040
2022-09-30,0.68,0.03,0.0,-2.32,0.66,-2.0,0.0,226.04,137.32,5040
2022-06-30,1.04,0.0,0.0,0.6,-22.27,1.2,0.0,226.04,133.59,5040
2022-03-31,0.78,0.0,0.0,-9.11,-23.33,-11.09,0.0,226.04,132.99,5040
2021-12-31,13.36,0.0,0.0,-2.45,-11.73,-2.27,0.0,226.04,133.21,5040
2021-09-30,0.62,0.0,0.0,-1.35,-12.44,-1.08,0.0,188.37,127.06,5040
2023-06-30,41.07,0.0,0.0,0.0,-3.86,0.0,0.0,0.0,144.82,7234
2023-03-31,43.78,0.96,0.0,4.17,-9.4,5.57,0.0,144.29,108.49,7234
2022-12-31,55.26,0.9,0.0,4.61,-1.76,6.96,0.0,143.05,103.94,7234
2022-09-30,35.75,0.24,0.0,-0.06,9.2,0.48,0.0,119.58,92.29,7234
2022-06-30,69.46,1.75,0.0,-4.74,31.04,-3.2,0.0,112.79,90.32,7234
2022-03-31,55.84,0.33,0.0,6.42,22.08,8.56,0.0,109.38,94.04,7234
2021-12-31,61.92,0.22,0.0,8.13,8.53,10.49,0.0,108.28,87.29,7234
2021-09-30,11.27,0.0,0.0,-3.14,6.75,-2.87,0.0,108.28,79.16,7234
2023-06-30,64.77,0.4,0.0,-0.97,-11.55,-1.05,0.0,60.4,107.0,5011
2023-03-31,57.36,0.23,0.0,0.18,-10.07,0.22,0.0,60.4,111.0,5011
2022-12-31,68.47,0.86,0.0,3.91,8.04,3.35,0.0,60.4,110.82,5011
2022-09-30,84.71,0.53,0.0,0.25,-8.55,0.47,0.0,60.4,104.71,5011
2022-06-30,54.14,0.35,0.0,1.47,-20.28,1.5,0.0,60.4,104.46,5011
2022-03-31,85.6,0.19,0.0,0.88,-19.53,1.11,0.0,60.4,106.36,5011
2021-12-31,86.62,0.84,0.0,4.19,0.74,4.88,0.0,60.4,105.48,5011
2021-09-30,69.09,0.75,0.0,2.33,-22.53,2.31,0.0,60.4,104.99,5011
2023-06-30,37.81,17.99,0.0,4.02,1.73,6.0,0.0,987.73,126.33,0207
2023-03-31,26.9,9.23,0.0,2.56,1.76,3.25,0.0,980.1,120.22,0207
2022-12-31,30.06,14.44,0.0,2.69,7.29,4.94,0.0,933.3,105.59,0207
2022-09-30,37.16,11.55,0.0,3.35,-17.36,3.99,0.0,930.45,102.09,0207
2022-06-30,24.13,9.75,0.0,2.01,-16.17,2.16,0.0,930.45,98.74,0207
2022-03-31,21.41,7.29,0.0,1.38,-8.87,1.57,0.0,930.45,96.73,0207
2021-12-31,21.49,12.78,0.0,0.56,9.67,1.55,0.0,930.45,95.35,0207
2021-09-30,14.26,9.5,0.0,1.01,2.23,1.2,0.0,930.45,96.0,0207
2023-06-30,8.87,16.44,0.0,5.9,-39.93,8.67,0.0,2337.11,238.71,2097
2023-03-31,8.57,11.11,0.0,0.59,-36.44,1.03,0.0,2336.82,232.64,2097
2022-12-31,7.96,4.51,0.0,1.12,-33.04,1.53,0.0,1947.35,188.55,2097
2022-09-30,8.67,1.7,0.0,1.08,-25.32,1.47,0.0,1947.35,187.44,2097
2022-06-30,7.74,2.31,0.0,6.42,-8.7,9.17,0.0,1565.81,161.58,2097
2022-03-31,7.5,1.9,0.0,0.02,-22.77,0.74,0.0,1565.81,155.88,2097
2021-12-31,6.54,0.63,0.0,-0.34,1.22,0.57,0.0,503.3,75.71,2097
2021-09-30,3.92,0.04,0.0,-2.02,0.08,-1.05,0.0,503.3,76.04,2097
2023-06-30,21.7,1.63,0.0,3.26,4.28,4.82,0.0,616.71,33.79,03005
2022-12-31,20.77,4.58,4.07,2.39,9.25,4.11,0.0,616.71,35.25,03005
2022-06-30,19.51,3.23,0.0,2.62,4.13,3.66,0.0,616.71,32.89,03005
2021-12-31,21.43,4.9,0.0,5.08,12.1,6.56,0.0,616.71,34.34,03005
2021-06-30,20.82,3.4,0.0,4.36,8.54,6.41,0.0,616.72,28.83,03005
2020-12-31,17.19,4.54,0.0,3.57,7.31,4.98,0.0,606.82,22.69,03005
2020-06-30,11.14,2.41,0.0,1.91,2.89,2.68,0.0,606.82,19.18,03005
2019-12-31,11.71,1.27,0.0,1.2,4.1,1.84,0.0,601.96,17.02,03005
2023-06-30,1117.57,3.36,0.0,4.72,-403.73,19.06,0.0,120.0,421.87,6149
2023-03-31,902.27,1.67,0.0,0.09,-197.85,19.52,0.0,120.0,413.22,6149
2022-12-31,903.02,16.88,0.0,9.57,98.12,26.81,0.0,120.0,412.29,6149
2022-09-30,920.71,4.97,0.0,0.76,-37.41,9.54,0.0,120.0,405.21,6149
2022-06-30,1159.48,4.23,0.0,2.62,-25.71,13.25,0.0,120.0,412.18,6149
2022-03-31,1163.44,1.44,0.0,4.09,-252.62,14.29,0.0,120.0,409.87,6149
2021-12-31,1072.78,7.77,0.0,7.37,47.06,20.63,0.0,120.0,407.08,6149
2021-09-30,878.85,5.34,0.0,0.02,-60.96,6.41,0.0,120.0,399.66,6149
2023-06-30,9.33,0.0,0.0,-6.92,50.26,-6.84,0.0,1531.1,181.6,0043
2023-03-31,6.64,0.18,0.0,-1.35,40.37,-1.04,0.0,1531.1,188.42,0043
2022-12-31,8.2,0.01,0.0,-1.01,41.39,-0.95,0.0,1531.1,189.78,0043
2022-09-30,11.95,0.01,0.0,-0.87,-86.11,-0.93,0.0,1531.1,190.79,0043
2022-06-30,17.21,0.44,0.0,-2.04,68.68,1.95,0.0,216.86,112.79,0043
2022-03-31,9.51,4.39,0.0,-4.74,66.56,-4.62,0.0,355.27,114.15,0043
2021-12-31,6.06,1.66,0.0,-0.81,33.45,-0.72,0.0,355.27,118.73,0043
2021-09-30,6.81,0.0,0.0,-0.08,55.74,0.09,0.0,355.27,119.54,0043
2023-06-30,232.6,3.15,0.0,12.0,29.33,18.12,0.0,591.65,529.93,7595
2023-03-31,177.76,1.0,0.0,12.02,8.74,17.34,0.0,591.65,517.93,7595
2022-12-31,145.58,3.47,2.95,3.72,-3.16,8.15,0.0,591.65,507.38,7595
2022-09-30,154.88,1.64,0.0,3.77,19.74,6.54,0.0,591.65,503.67,7595
2022-06-30,133.75,0.86,0.0,0.48,-19.43,3.64,0.0,591.65,502.82,7595
2022-03-31,178.59,0.33,0.0,7.14,-12.47,12.57,0.0,591.65,502.34,7595
2021-12-31,188.55,3.82,5.42,10.59,74.71,16.43,0.0,591.65,497.7,7595
2021-09-30,111.12,3.5,0.0,2.09,37.88,5.45,0.0,501.65,487.16,7595
2023-06-30,115.34,13.0,0.0,4.28,23.04,10.21,0.0,196.54,303.96,5026
2023-03-31,106.99,4.83,0.0,2.82,5.4,7.52,0.0,196.54,311.05,5026
2022-12-31,119.57,14.79,0.0,0.22,83.31,5.69,0.0,196.54,308.24,5026
2022-09-30,139.55,8.26,0.0,6.62,75.93,15.15,0.0,196.54,307.78,5026
2022-06-30,180.79,5.5,0.0,16.31,48.93,34.7,0.0,196.54,301.19,5026
2022-03-31,153.35,3.15,0.0,11.47,16.03,26.94,0.0,196.54,296.78,5026
2021-12-31,195.82,9.06,0.0,14.68,113.77,36.75,0.0,196.54,285.24,5026
2021-09-30,168.0,6.4,0.0,11.48,67.65,26.93,0.0,196.54,270.24,5026
2023-06-30,84.05,0.22,0.0,22.73,28.31,7.08,0.0,895.7,1070.04,5286
2023-03-31,76.85,2.56,0.0,6.4,12.03,4.46,0.0,895.0,1044.27,5286
2022-12-31,117.15,11.67,0.0,17.11,81.44,19.68,0.0,896.42,1053.11,5286
2022-09-30,89.66,4.4,17.9,20.25,54.47,10.45,0.0,896.05,1047.21,5286
2022-06-30,93.58,3.0,8.96,18.66,25.98,10.97,0.0,896.0,1035.0,5286
2022-03-31,89.09,1.91,8.96,12.83,24.12,9.97,0.0,896.0,1024.33,5286
2021-12-31,90.04,47.27,17.92,13.27,49.96,12.23,0.0,896.0,1030.1,5286
2021-09-30,113.97,31.09,26.88,18.96,-35.58,18.89,0.0,896.0,1042.6,5286
2023-06-30,56.93,1.56,0.0,3.71,0.31,4.18,0.0,1072.4,229.74,0126
2023-03-31,65.42,22.81,0.0,4.36,4.7,7.79,0.0,1072.4,226.11,0126
2022-12-31,73.17,22.3,0.0,7.51,0.3,8.25,0.0,1071.44,220.69,0126
2022-09-30,56.01,13.82,0.0,7.34,7.41,8.22,0.0,1068.81,210.54,0126
2022-06-30,53.86,1.27,5.34,6.64,0.68,7.66,0.0,1068.3,208.41,0126
2022-03-31,52.35,47.1,0.0,4.45,33.62,8.86,0.0,1067.4,201.26,0126
2021-12-31,61.04,22.15,0.0,7.38,-4.99,10.46,0.0,970.36,143.44,0126
2021-09-30,62.99,12.57,0.0,7.12,-7.67,8.08,0.0,970.36,136.06,0126
2023-06-30,90.55,7.95,0.0,-11.33,-27.77,-8.02,0.0,1000.0,389.06,5001
2023-03-31,59.23,6.09,0.0,8.78,16.45,11.21,0.0,1000.0,400.39,5001
2022-12-31,65.63,4.8,0.0,-27.33,26.59,-22.02,0.0,1000.0,391.61,5001
2022-09-30,74.64,16.02,0.0,-5.75,20.02,-3.35,0.0,1000.0,416.92,5001
2022-06-30,85.53,9.29,0.0,-1.82,16.96,0.49,0.0,1000.0,422.67,5001
2022-03-31,102.47,1.63,0.0,1.18,9.91,3.5,0.0,1000.0,424.49,5001
2021-12-31,134.95,9.02,0.0,28.11,22.04,26.49,0.0,1000.0,423.31,5001
2021-09-30,58.28,8.11,0.0,-8.25,24.31,-5.64,0.0,840.0,334.39,5001
2023-06-30,16.55,1.76,0.0,1.9,1.5,2.26,0.0,745.37,135.0,0112
2023-03-31,9.28,0.96,0.0,-1.35,-2.76,-1.01,0.0,648.14,117.54,0112
2022-12-31,15.84,0.91,0.0,0.71,1.16,1.22,0.0,589.23,109.76,0112
2022-09-30,13.63,0.45,0.0,2.55,-0.07,3.03,0.0,589.23,109.05,0112
2022-06-30,14.2,1.05,0.0,2.37,3.5,2.66,0.0,589.23,106.5,0112
2022-03-31,14.64,1.82,0.0,1.15,2.7,1.65,0.0,589.23,104.13,0112
2021-12-31,13.36,0.73,0.0,1.26,2.71,1.71,0.0,589.23,103.28,0112
2021-09-30,10.87,0.29,0.0,0.32,0.41,0.79,0.0,589.23,102.01,0112
2023-06-30,12.46,0.07,0.0,-1.33,1.89,-1.2,0.0,235.06,42.48,7935
2023-03-31,10.92,0.04,0.0,-1.4,1.71,-1.29,0.0,235.06,44.21,7935
2022-12-31,11.14,0.84,0.0,-1.86,-2.68,-2.16,0.0,235.06,45.49,7935
2022-09-30,14.45,0.79,0.0,4.62,-5.81,5.56,0.0,235.06,47.36,7935
2022-06-30,18.6,0.55,0.0,0.12,1.1,0.28,0.0,235.06,42.78,7935
2022-03-31,15.13,0.17,0.0,0.24,-2.49,0.41,0.0,235.06,42.75,7935
2021-12-31,16.55,0.51,0.0,1.02,6.44,1.14,0.0,235.06,42.5,7935
2021-09-30,13.9,0.22,0.0,0.61,3.98,0.79,0.0,235.06,41.18,7935
2023-06-30,30.21,191.71,0.0,0.57,17.57,5.39,0.0,1679.05,237.27,5166
2023-03-31,33.47,4.13,0.0,1.91,-147.84,5.49,0.0,1679.05,236.07,5166
2022-12-31,34.41,7.44,0.0,3.05,1.71,6.23,0.0,1679.05,234.17,5166
2022-09-30,31.04,3.15,0.0,1.52,0.21,4.2,0.0,1321.91,206.12,5166
2022-06-30,28.67,1.28,0.0,0.54,11.05,2.86,0.0,1321.91,204.6,5166
2022-03-31,26.86,0.2,0.0,1.44,14.62,4.11,0.0,1321.91,204.06,5166
2021-12-31,34.22,1.14,0.0,1.02,9.03,4.83,0.0,1321.91,202.62,5166
2021-09-30,25.26,3.24,0.0,1.37,5.74,4.21,0.0,1321.91,201.6,5166
2023-06-30,26.48,2.77,0.0,-1.27,1.19,-0.52,0.0,2109.2,85.33,7219
