stock_code,rEPS,rDPS,rROE,rOM,rPR,rFCF,rDate,rPE,rDY,rClass
5095,-0.009,0.012,-0.013,0.002,-1.274,0.75,2023-06-30,-36.627,0.035,D
5151,0.015,0.004,0.278,0.148,0.26,103.6,2022-09-30,38.776,0.007,D
5151,0.013,0.01,0.232,0.14,0.779,197.09,2022-12-31,59.528,0.013,D
5151,0.011,0.01,0.198,0.131,0.907,194.84,2023-03-31,63.123,0.014,D
5151,0.009,0.007,0.169,0.134,0.716,210.31,2023-06-30,82.935,0.009,D
7803,0.011,0.0,0.016,0.051,0.0,67.9,2022-09-30,36.004,0.0,D
7803,-0.063,0.0,-0.094,-0.358,-0.0,-86.72,2022-12-31,-5.913,0.0,D
7803,-0.066,0.0,-0.102,-0.438,-0.0,-71.44,2023-03-31,-4.469,0.0,D
7803,-0.072,0.0,-0.116,-0.504,-0.0,-59.93,2023-06-30,-3.13,0.0,D
0161,0.009,0.0,0.052,0.055,0.0,-168.43,2022-11-30,62.795,0.0,D
0161,0.061,0.0,0.384,0.114,0.0,-77.92,2022-12-31,12.656,0.0,D
0161,0.058,0.0,0.403,0.118,0.0,-84.78,2023-03-31,8.118,0.0,D
0161,0.056,0.0,0.411,0.121,0.0,32.6,2023-06-30,8.431,0.0,D
5136,0.132,0.0,0.106,0.129,0.0,-112.29,2022-09-30,36.367,0.0,D
5136,0.047,0.0,0.041,0.055,0.0,-64.39,2022-12-31,362.772,0.0,D
5136,0.032,0.0,0.03,0.036,0.0,-16.89,2023-03-31,737.635,0.0,D
5136,0.024,0.0,0.025,0.028,0.0,-19.87,2023-06-30,1144.943,0.0,D
3298,0.026,0.0,0.019,0.082,0.0,-9.84,2022-09-30,31.598,0.0,D
3298,0.025,0.0,0.019,0.086,0.0,3.62,2022-12-31,31.272,0.0,D
3298,0.033,0.0,0.025,0.12,0.0,13.35,2023-03-31,22.673,0.0,D
3298,0.031,0.0,0.022,0.115,0.0,24.61,2023-06-30,25.702,0.0,D
0160,0.017,0.0,0.084,0.155,0.0,-8.87,2022-09-30,8.304,0.0,D
0160,0.021,0.0,0.1,0.147,0.0,11.82,2022-12-31,6.535,0.0,D
0160,0.019,0.0,0.091,0.126,0.0,12.07,2023-03-31,6.506,0.0,D
0160,0.013,0.0,0.063,0.097,0.0,9.52,2023-06-30,10.024,0.0,D
5072,0.111,0.01,0.16,0.122,0.09,49.29,2022-04-30,3.922,0.023,D
5072,0.09,0.01,0.127,0.095,0.112,-173.29,2022-07-31,3.226,0.035,C
5072,0.021,0.01,0.029,0.025,0.487,-74.43,2022-10-31,11.177,0.044,C
5072,0.017,0.01,0.024,0.003,0.581,19.4,2023-01-31,19.765,0.029,C
5199,0.371,0.028,0.37,0.448,0.074,1746.58,2022-09-30,5.656,0.013,B
5199,0.382,0.017,0.345,0.423,0.046,1588.73,2022-12-31,7.003,0.007,B
5199,0.265,0.017,0.225,0.321,0.066,1268.36,2023-03-31,9.351,0.007,B
5199,0.199,0.007,0.161,0.336,0.038,728.88,2023-06-30,10.863,0.003,D
8443,0.1,0.02,0.082,0.205,0.199,68.74,2022-09-30,9.265,0.022,C
8443,0.072,0.02,0.058,0.184,0.278,91.59,2022-12-31,14.88,0.019,D
8443,0.073,0.02,0.059,0.19,0.272,76.13,2023-03-31,13.893,0.02,D
8443,0.083,0.02,0.066,0.211,0.241,55.15,2023-06-30,12.071,0.02,C
0188,-0.052,0.0,-0.232,-0.358,-0.0,-77.34,2022-09-30,-3.381,0.0,D
0188,-0.072,0.0,-0.346,-0.682,-0.0,3.44,2022-12-31,-3.343,0.0,D
0188,-0.073,0.0,-0.387,-0.984,-0.0,16.97,2023-03-31,-2.525,0.0,D
0188,-0.069,0.0,-0.401,-0.857,-0.0,-14.21,2023-06-30,-2.6,0.0,D
5169,-0.1,0.0,-0.118,-0.026,-0.0,-101.19,2022-09-30,-2.607,0.0,D
5169,-0.065,0.0,-0.078,0.073,-0.0,14.9,2022-12-31,-4.467,0.0,D
5169,-0.055,0.0,-0.066,0.103,-0.0,11.15,2023-03-31,-4.929,0.0,D
5169,-0.039,0.0,-0.047,0.116,-0.0,13.32,2023-06-30,-7.095,0.0,D
9601,0.007,0.0,0.015,0.012,0.0,14.88,2022-10-31,69.103,0.0,D
9601,-0.034,0.0,-0.072,-0.004,-0.0,49.09,2022-12-31,-13.437,0.0,D
9601,-0.011,0.0,-0.023,0.008,-0.0,49.35,2023-03-31,-38.436,0.0,D
9601,-0.022,0.0,-0.048,0.001,-0.0,14.64,2023-06-30,-14.326,0.0,D
5160,0.095,0.011,0.175,0.221,0.113,104.16,2022-08-31,5.26,0.021,C
5160,0.088,0.01,0.157,0.228,0.119,111.39,2022-11-30,5.942,0.02,C
5160,0.075,0.01,0.132,0.227,0.136,114.35,2023-02-28,6.738,0.02,C
5160,0.063,0.0,0.109,0.215,0.0,103.76,2023-05-31,7.335,0.0,D
5819,1.666,0.377,0.111,0.014,0.226,15093.32,2022-09-30,12.305,0.018,D
5819,1.814,0.407,0.119,0.014,0.224,15153.52,2022-12-31,11.334,0.02,D
5819,1.885,0.407,0.121,0.014,0.216,17579.77,2023-03-31,10.728,0.02,C
5819,1.864,0.21,0.117,0.013,0.113,22681.94,2023-06-30,10.174,0.011,D
5274,0.253,0.199,0.064,0.285,0.786,716.21,2022-09-30,24.464,0.032,D
5274,0.241,0.199,0.061,0.266,0.825,155.48,2022-12-31,26.056,0.032,D
5274,0.212,0.199,0.053,0.226,0.938,-273.05,2023-03-31,29.126,0.032,D
5274,0.212,0.0,0.053,0.209,0.0,-162.81,2023-06-30,29.161,0.0,D
1082,2.199,0.462,0.104,0.01,0.21,4334.33,2022-09-30,8.395,0.025,C
1082,2.385,0.311,0.11,0.01,0.13,6945.15,2022-12-31,7.798,0.017,D
1082,2.504,0.311,0.113,0.01,0.124,12097.87,2023-03-31,7.18,0.017,D
1082,2.461,0.0,0.109,0.01,0.0,17160.1,2023-06-30,7.175,0.0,D
3301,0.915,0.545,0.15,0.141,0.595,729.96,2022-09-30,9.939,0.06,C
3301,0.914,0.545,0.149,0.13,0.596,827.84,2022-12-31,10.068,0.059,C
3301,0.92,0.2,0.148,0.123,0.217,1004.07,2023-03-31,9.78,0.022,C
3301,0.91,0.2,0.144,0.12,0.22,1028.07,2023-06-30,9.85,0.022,C
0041,0.039,0.0,0.556,0.63,0.0,-273.12,2022-09-30,8.323,0.0,D
0041,0.029,0.0,0.401,0.593,0.0,-262.72,2022-12-31,7.46,0.0,D
0041,0.019,0.0,0.262,0.573,0.0,-257.01,2023-03-31,5.924,0.0,D
0041,0.015,0.0,0.197,0.468,0.0,-210.62,2023-06-30,6.165,0.0,D
5291,0.031,0.008,0.077,0.143,0.272,4.65,2022-09-30,12.35,0.022,C
5291,0.025,0.008,0.061,0.118,0.341,-10.3,2022-12-31,16.264,0.021,C
5291,0.023,0.008,0.055,0.11,0.37,-9.92,2023-03-31,16.533,0.022,C
5291,0.021,0.007,0.051,0.109,0.303,-0.3,2023-06-30,16.983,0.018,D
0228,0.028,0.0,0.093,0.167,0.0,13.67,2022-08-31,14.299,0.0,D
0228,0.025,0.0,0.083,0.165,0.0,20.74,2022-11-30,18.076,0.0,D
0228,0.025,0.0,0.081,0.171,0.0,23.85,2023-02-28,16.1,0.0,D
0228,0.024,0.0,0.078,0.165,0.0,24.64,2023-05-31,12.53,0.0,D
0185,0.022,0.0,0.046,0.118,0.0,-3.31,2022-09-30,18.537,0.0,D
0185,0.031,0.009,0.064,0.129,0.297,-11.43,2022-12-31,14.093,0.021,C
0185,0.034,0.009,0.07,0.134,0.268,-3.05,2023-03-31,15.34,0.017,D
0185,0.037,0.009,0.075,0.139,0.247,17.16,2023-06-30,14.418,0.017,D
5062,0.028,0.0,0.023,0.226,0.0,2.82,2022-09-30,6.413,0.0,D
5062,0.052,0.0,0.044,0.276,0.0,19.98,2022-12-31,3.239,0.0,D
5062,0.008,0.0,0.007,0.149,0.0,43.27,2023-03-31,28.198,0.0,D
5062,0.012,0.0,0.011,0.136,0.0,50.92,2023-06-30,20.104,0.0,D
7013,0.003,0.0,0.071,0.082,0.0,3.44,2022-09-30,14.466,0.0,D
7013,0.002,0.0,0.063,0.065,0.0,16.51,2022-12-31,16.095,0.0,D
7013,0.002,0.0,0.054,0.058,0.0,24.64,2023-03-31,18.751,0.0,D
7013,0.002,0.0,0.038,0.044,0.0,38.12,2023-06-30,26.315,0.0,D
5000,0.005,0.0,0.007,0.033,0.0,-32.07,2022-09-30,175.859,0.0,D
5000,-0.001,0.0,-0.002,0.028,-0.0,-98.17,2022-12-31,-666.099,0.0,D
5000,0.048,0.0,0.066,0.061,0.0,-84.06,2023-03-31,20.248,0.0,D
5000,0.119,0.0,0.157,0.098,0.0,11.75,2023-06-30,13.976,0.0,D
5024,0.029,0.03,0.169,0.105,1.027,22.93,2022-09-30,22.603,0.045,D
5024,0.033,0.03,0.188,0.111,0.92,14.43,2022-12-31,21.924,0.042,D
5024,0.036,0.03,0.207,0.121,0.828,24.22,2023-03-31,19.593,0.042,D
5024,0.043,0.03,0.246,0.14,0.692,44.31,2023-06-30,14.652,0.047,C
8478,-0.078,0.0,-0.297,-0.065,-0.0,-21.66,2022-09-30,-6.803,0.0,D
8478,-0.078,0.0,-0.321,-0.06,-0.0,-31.72,2022-12-31,-7.24,0.0,D
8478,-0.081,0.0,-0.286,-0.06,-0.0,-29.05,2023-03-31,-6.308,0.0,D
8478,-0.098,0.0,-0.306,-0.075,-0.0,-24.74,2023-06-30,-4.715,0.0,D
4251,0.021,0.0,0.021,0.051,0.0,11.15,2022-09-30,11.513,0.0,D
4251,0.021,0.0,0.024,0.233,0.0,52.16,2022-12-31,13.547,0.0,D
4251,0.018,0.0,0.023,0.226,0.0,46.16,2023-03-31,12.447,0.0,D
4251,0.016,0.0,0.023,0.226,0.0,32.79,2023-06-30,14.102,0.0,D
5084,0.048,0.02,0.061,0.157,0.415,34.46,2022-09-30,10.992,0.038,C
5084,0.056,0.02,0.069,0.196,0.359,14.16,2022-12-31,10.68,0.034,C
5084,0.067,0.02,0.082,0.21,0.3,25.77,2023-03-31,8.485,0.035,C
5084,0.081,0.02,0.098,0.229,0.246,1.12,2023-06-30,6.775,0.036,C
5108,-0.01,0.0,-0.003,-0.092,-0.0,-75.9,2022-08-31,-195.396,0.0,D
5108,-0.003,0.0,-0.001,0.035,-0.0,-93.18,2022-11-30,-636.364,0.0,D
5108,0.005,0.0,0.002,0.158,0.0,-76.35,2023-02-28,401.739,0.0,D
5108,0.012,0.0,0.004,0.231,0.0,-73.56,2023-05-31,164.8,0.0,D
5255,0.008,0.0,0.059,0.248,0.0,5.74,2022-09-30,11.308,0.0,D
5255,0.062,0.067,0.443,0.803,1.073,222.49,2022-12-31,1.521,0.705,D
5255,0.06,0.067,0.429,0.826,1.121,187.59,2023-03-31,1.589,0.705,D
5255,0.059,0.067,0.427,0.865,1.141,198.89,2023-06-30,1.192,0.957,D
9113,0.01,0.0,0.028,0.099,0.0,-172.11,2022-09-30,11.007,0.0,D
9113,0.003,0.0,0.009,0.065,0.0,-66.9,2022-12-31,41.071,0.0,D
9113,-0.044,0.0,-0.125,-0.242,-0.0,-30.8,2023-03-31,-2.852,0.0,D
9113,-0.053,0.0,-0.158,-0.358,-0.0,-23.78,2023-06-30,-2.342,0.0,D
03038,0.016,0.0,0.24,0.142,0.0,2.15,2022-07-31,13.466,0.0,D
03038,0.02,0.0,0.273,0.134,0.0,-31.56,2023-01-31,11.057,0.0,D
03030,-0.0,0.0,-0.056,0.013,-0.0,-0.96,2021-12-31,-214.286,0.0,D
03030,0.002,0.0,0.245,0.202,0.0,1.23,2022-06-30,45.918,0.0,D
03030,0.002,0.0,0.283,0.212,0.0,2.46,2022-12-31,38.136,0.0,D
03030,0.004,0.0,0.482,0.284,0.0,4.46,2023-06-30,46.512,0.0,D
9687,0.098,0.0,0.078,0.125,0.0,-70.66,2022-09-30,17.814,0.0,D
9687,0.079,0.0,0.062,0.121,0.0,-135.85,2022-12-31,21.59,0.0,D
9687,0.08,0.0,0.063,0.117,0.0,-53.46,2023-03-31,27.155,0.0,D
9687,0.077,0.0,0.061,0.114,0.0,31.76,2023-06-30,27.749,0.0,D
0023,0.002,0.0,0.008,0.033,0.0,-15.03,2022-09-30,170.313,0.0,D
0023,-0.007,0.0,-0.034,-0.035,-0.0,-26.71,2022-12-31,-40.19,0.0,D
0023,-0.003,0.0,-0.013,0.003,-0.0,-23.41,2023-03-31,-88.238,0.0,D
0023,0.003,0.0,0.016,0.054,0.0,-18.23,2023-06-30,81.577,0.0,D
5606,0.276,0.067,0.098,0.566,0.241,476.16,2022-09-30,5.405,0.045,C
5606,0.118,0.033,0.042,0.37,0.283,682.26,2022-12-31,13.158,0.022,C
5606,0.128,0.033,0.046,0.381,0.261,798.1,2023-03-31,16.203,0.016,D
5606,0.174,0.033,0.061,0.42,0.192,838.83,2023-06-30,11.512,0.017,D
5227,0.091,0.096,0.086,0.719,1.052,883.06,2022-09-30,17.567,0.06,D
5227,0.111,0.099,0.104,0.808,0.892,1050.47,2022-12-31,14.915,0.06,D
5227,0.114,0.102,0.106,0.798,0.895,1056.78,2023-03-31,15.326,0.058,D
5227,0.12,0.103,0.084,0.622,0.855,1059.67,2023-06-30,13.886,0.062,D
5225,0.206,0.06,0.07,0.182,0.292,5270.65,2022-09-30,28.68,0.01,D
5225,0.176,0.07,0.059,0.151,0.398,4911.49,2022-12-31,35.368,0.011,D
5225,0.278,0.07,0.091,0.209,0.252,5155.62,2023-03-31,20.703,0.012,D
5225,0.242,0.07,0.079,0.196,0.289,5052.09,2023-06-30,24.291,0.012,D
3336,0.059,0.02,0.019,0.136,0.34,2056.15,2022-09-30,28.536,0.012,D
3336,0.052,0.02,0.017,0.15,0.383,1980.16,2022-12-31,30.767,0.012,D
3336,0.058,0.02,0.019,0.162,0.343,2073.72,2023-03-31,27.482,0.012,D
3336,0.077,0.02,0.026,0.177,0.258,1904.51,2023-06-30,19.24,0.013,D
5614,0.002,0.0,0.002,0.024,0.0,2.94,2022-09-30,193.293,0.0,D
5614,0.001,0.0,0.001,-0.096,0.0,-0.93,2022-12-31,511.141,0.0,D
5614,0.021,0.0,0.018,0.055,0.0,-5.53,2023-03-31,21.852,0.0,D
5614,0.063,0.0,0.054,0.584,0.0,-32.39,2023-06-30,6.547,0.0,D
7222,-0.025,0.0,-0.015,0.151,-0.0,-23.97,2022-09-30,-200.201,0.0,D
7222,-0.101,0.0,-0.063,0.073,-0.0,0.2,2022-12-31,-57.993,0.0,D
7222,-0.123,0.0,-0.078,0.031,-0.0,24.24,2023-03-31,-46.64,0.0,D
7222,0.022,0.0,0.014,0.053,0.0,41.11,2023-06-30,241.788,0.0,D
7243,-0.011,0.0,-0.188,0.034,-0.0,-16.28,2022-09-30,-9.369,0.0,D
7243,-0.017,0.0,-0.285,-0.288,-0.0,-20.11,2022-12-31,-5.196,0.0,D
7243,-0.018,0.0,-0.268,-0.283,-0.0,-26.14,2023-03-31,-5.227,0.0,D
7243,-0.026,0.0,-0.233,-0.261,-0.0,-27.29,2023-06-30,-2.647,0.0,D
0166,0.105,0.072,0.155,0.301,0.684,991.44,2022-09-30,23.965,0.029,C
0166,0.101,0.044,0.148,0.294,0.433,1045.98,2022-12-31,25.776,0.017,D
0166,0.092,0.022,0.134,0.282,0.238,1010.94,2023-03-31,26.687,0.009,D
0166,0.087,0.0,0.125,0.263,0.0,759.69,2023-06-30,31.607,0.0,D
2607,-0.021,0.0,-0.013,-0.263,-0.0,-19.03,2022-09-30,-19.854,0.0,D
2607,-0.028,0.0,-0.018,-0.441,-0.0,-6.09,2022-12-31,-15.347,0.0,D
2607,-0.024,0.0,-0.016,-0.466,-0.0,-7.9,2023-03-31,-17.325,0.0,D
2607,-0.028,0.0,-0.018,-0.697,-0.0,-6.66,2023-06-30,-14.976,0.0,D
9393,-0.019,0.0,-0.442,-0.18,-0.0,-56.08,2022-09-30,-3.559,0.0,D
9393,-0.017,0.0,-0.43,-0.143,-0.0,-42.23,2022-12-31,-4.377,0.0,D
9393,-0.016,0.0,-0.39,-0.196,-0.0,-78.08,2023-03-31,-3.37,0.0,D
9393,-0.006,0.0,-0.131,-0.049,-0.0,-112.71,2023-06-30,-6.625,0.0,D
0253,0.037,0.0,0.323,0.26,0.0,-3.71,2023-03-31,22.325,0.0,D
0253,0.046,0.0,0.334,0.272,0.0,-1.91,2023-06-30,17.674,0.0,D
7240,-0.136,0.0,-0.556,-2.252,-0.0,-18.74,2022-09-30,-0.847,0.0,D
7240,-0.13,0.0,-0.639,-1.756,-0.0,-34.01,2022-12-31,-0.961,0.0,D
7240,-0.061,0.0,-0.333,-0.758,-0.0,-32.42,2023-03-31,-1.801,0.0,D
7240,-0.056,0.0,-0.341,-0.681,-0.0,-27.58,2023-06-30,-1.949,0.0,D
5178,0.039,0.0,0.442,3.935,0.0,-2.8,2022-08-31,3.224,0.0,D
5178,0.021,0.0,0.224,1.608,0.0,21.05,2022-11-30,5.278,0.0,D
5178,0.024,0.0,0.241,1.241,0.0,37.31,2023-02-28,4.355,0.0,D
5178,0.024,0.0,0.225,1.141,0.0,32.69,2023-05-31,4.039,0.0,D
5295,0.032,0.025,0.158,0.196,0.784,92.16,2022-09-30,17.255,0.045,D
5295,0.03,0.03,0.148,0.185,0.993,98.56,2022-12-31,19.36,0.051,D
5295,0.028,0.02,0.138,0.169,0.713,94.73,2023-03-31,20.856,0.034,C
5295,0.023,0.02,0.112,0.14,0.883,79.83,2023-06-30,23.176,0.038,D
0147,0.01,0.0,0.035,0.026,0.0,13.22,2022-09-30,45.434,0.0,D
0147,-0.001,0.0,-0.002,0.006,-0.0,7.05,2022-12-31,-826.443,0.0,D
0147,-0.016,0.0,-0.057,-0.015,-0.0,5.6,2023-03-31,-24.915,0.0,D
0147,-0.027,0.0,-0.099,-0.032,-0.0,1.83,2023-06-30,-14.014,0.0,D
6262,0.225,0.22,0.336,0.479,0.977,274.34,2022-09-30,5.95,0.164,B
6262,0.173,0.185,0.262,0.41,1.072,266.92,2022-12-31,9.214,0.116,B
6262,0.13,0.125,0.202,0.338,0.962,237.3,2023-03-31,10.542,0.091,D
6262,0.088,0.055,0.139,0.259,0.626,175.91,2023-06-30,14.004,0.045,C
3379,0.309,0.0,0.094,0.874,0.0,2.1,2022-09-30,2.457,0.0,D
3379,0.342,0.025,0.103,0.96,0.073,43.68,2022-12-31,2.354,0.031,D
3379,0.328,0.025,0.097,0.866,0.076,111.38,2023-03-31,2.365,0.032,D
3379,0.185,0.025,0.054,0.401,0.135,297.78,2023-06-30,4.402,0.031,C
0192,0.019,0.009,0.069,0.041,0.44,-50.26,2022-09-30,11.389,0.039,C
0192,0.018,0.01,0.063,0.036,0.561,-84.91,2022-12-31,12.611,0.045,C
0192,0.02,0.01,0.07,0.037,0.498,-77.08,2023-03-31,11.185,0.044,C
0192,0.026,0.015,0.09,0.042,0.574,-64.01,2023-06-30,7.835,0.073,C
1961,0.259,0.14,0.153,0.136,0.538,2908.4,2022-09-30,14.544,0.037,C
1961,0.295,0.16,0.17,0.15,0.542,3653.4,2022-12-31,13.748,0.039,C
1961,0.261,0.16,0.147,0.146,0.614,4097.1,2023-03-31,14.616,0.042,C
1961,0.18,0.08,0.101,0.133,0.446,4204.7,2023-06-30,20.776,0.021,C
5249,0.203,0.04,0.055,0.26,0.197,-3016.34,2022-09-30,4.604,0.043,C
5249,0.253,0.04,0.067,0.291,0.158,-1450.21,2022-12-31,4.185,0.038,C
5249,0.263,0.04,0.068,0.287,0.152,680.76,2023-03-31,4.177,0.036,C
5249,0.253,0.0,0.064,0.311,0.0,2628.13,2023-06-30,4.229,0.0,D
5107,-0.028,0.0,-0.02,-0.011,-0.0,-6.45,2022-09-30,-22.277,0.0,D
5107,-0.017,0.0,-0.012,0.002,-0.0,36.86,2022-12-31,-58.29,0.0,D
5107,0.081,0.0,0.058,0.067,0.0,57.06,2023-03-31,9.911,0.0,D
5107,0.092,0.0,0.064,0.075,0.0,57.24,2023-06-30,9.272,0.0,D
7183,-0.016,0.0,-0.106,-0.061,-0.0,-3.61,2022-06-30,-2.86,0.0,D
7183,-0.013,0.0,-0.091,-0.007,-0.0,-1.04,2022-09-30,-2.968,0.0,D
7183,-0.011,0.0,-0.072,0.039,-0.0,1.8,2022-12-31,-3.304,0.0,D
7183,0.004,0.0,0.024,0.225,0.0,2.55,2023-03-31,8.532,0.0,D
8834,0.257,0.0,-2.405,0.615,0.0,-61.36,2022-09-30,1.884,0.0,D
8834,0.373,0.0,-4.059,1.201,0.0,-48.93,2022-12-31,1.555,0.0,D
8834,0.298,0.0,-3.122,1.453,0.0,-23.38,2023-03-31,1.813,0.0,D
8834,0.324,0.0,-23.198,8.092,0.0,21.89,2023-06-30,1.575,0.0,D
0010,0.004,0.0,0.038,0.064,0.0,-61.14,2022-09-30,31.051,0.0,D
0010,0.005,0.0,0.051,0.081,0.0,-37.91,2022-12-31,25.234,0.0,D
0010,0.007,0.0,0.065,0.097,0.0,3.04,2023-03-31,14.154,0.0,D
0010,0.009,0.0,0.086,0.1,0.0,20.98,2023-06-30,10.493,0.0,D
1589,-0.044,0.0,-0.053,-0.21,-0.0,-45.8,2022-09-30,-5.774,0.0,D
1589,-0.035,0.0,-0.042,-0.012,-0.0,-23.18,2022-12-31,-7.721,0.0,D
1589,-0.032,0.0,-0.039,0.022,-0.0,-1.0,2023-03-31,-13.276,0.0,D
1589,-0.031,0.0,-0.038,-0.007,-0.0,26.21,2023-06-30,-10.556,0.0,D
5309,0.054,0.008,0.231,0.555,0.148,-9.7,2023-06-30,25.962,0.006,D
5175,-0.207,0.0,-0.451,-3.128,-0.0,-15.95,2022-09-30,-0.314,0.0,D
5175,-0.227,0.0,-0.563,-13.342,-0.0,2.89,2022-12-31,-0.353,0.0,D
5175,-0.415,0.0,-1.226,6.805,-0.0,26.55,2023-03-31,-0.12,0.0,D
5175,-0.422,0.0,-1.548,7.0,-0.0,26.19,2023-06-30,-0.201,0.0,D
7043,0.006,0.0,0.012,0.06,0.0,-42.32,2022-09-30,38.63,0.0,D
7043,-0.007,0.0,-0.012,-0.049,-0.0,-53.5,2022-12-31,-47.181,0.0,D
7043,-0.139,0.0,-0.261,-1.041,-0.0,-65.83,2023-03-31,-2.229,0.0,D
7043,-0.123,0.0,-0.252,-0.819,-0.0,-71.03,2023-06-30,-1.706,0.0,D
7223,-0.008,0.0,-0.083,-0.175,-0.0,15.09,2022-09-30,-9.174,0.0,D
7223,-0.011,0.0,-0.11,-0.277,-0.0,17.31,2022-12-31,-8.019,0.0,D
7223,-0.01,0.0,-0.109,-0.305,-0.0,19.84,2023-03-31,-6.862,0.0,D
7223,-0.011,0.0,-0.115,-0.328,-0.0,14.74,2023-06-30,-4.256,0.0,D
0024,0.021,0.0,0.063,0.072,0.0,11.64,2022-09-30,14.927,0.0,D
0024,0.015,0.0,0.045,0.06,0.0,16.65,2022-12-31,22.508,0.0,D
0024,0.012,0.0,0.035,0.052,0.0,8.79,2023-03-31,33.456,0.0,D
0024,0.008,0.0,0.024,0.046,0.0,-2.62,2023-06-30,41.26,0.0,D
4723,0.014,0.0,0.02,-1.787,0.0,-311.67,2022-09-30,18.264,0.0,D
4723,0.026,0.0,0.039,-0.997,0.0,-498.2,2022-12-31,9.024,0.0,D
4723,0.022,0.0,0.033,-1.05,0.0,-504.42,2023-03-31,8.447,0.0,D
4723,0.024,0.0,0.035,-1.113,0.0,-483.51,2023-06-30,7.552,0.0,D
8648,0.002,0.0,0.012,0.038,0.0,-8.62,2022-09-30,82.512,0.0,D
8648,0.003,0.0,0.018,0.056,0.0,-7.18,2022-12-31,54.321,0.0,D
8648,0.0,0.0,0.0,0.008,0.0,-3.84,2023-03-31,inf,0.0,D
8648,-0.002,0.0,-0.015,-0.038,-0.0,-6.23,2023-06-30,-56.761,0.0,D
4383,0.149,0.028,0.115,0.287,0.188,730.84,2022-09-30,3.227,0.058,C
4383,0.147,0.028,0.111,0.267,0.19,741.1,2022-12-31,4.353,0.044,C
4383,0.139,0.028,0.104,0.242,0.201,697.62,2023-03-31,4.747,0.042,C
4383,0.159,0.0,0.116,0.231,0.0,637.63,2023-06-30,4.347,0.0,D
7152,0.08,0.0,0.117,0.107,0.0,18.38,2022-07-31,8.453,0.0,D
7152,0.107,0.0,0.154,0.134,0.0,40.72,2022-10-31,6.674,0.0,D
7152,0.095,0.0,0.135,0.136,0.0,83.12,2023-01-31,7.543,0.0,D
7152,0.081,0.0,0.115,0.123,0.0,97.79,2023-04-30,8.593,0.0,D
0058,0.196,0.0,0.074,1.249,0.0,-8.34,2022-09-30,6.365,0.0,D
0058,0.179,0.0,0.067,1.101,0.0,-9.65,2022-12-31,7.17,0.0,D
0058,0.18,0.0,0.068,1.256,0.0,-9.36,2023-03-31,7.375,0.0,D
0058,0.223,0.0,0.083,1.751,0.0,-8.67,2023-06-30,6.72,0.0,D
5161,-0.042,0.0,-0.106,-0.112,-0.0,-339.22,2022-09-30,-3.195,0.0,D
5161,-0.06,0.0,-0.157,-0.213,-0.0,-340.28,2022-12-31,-2.398,0.0,D
5161,-0.066,0.0,-0.178,-0.281,-0.0,-324.58,2023-03-31,-2.512,0.0,D
5161,-0.061,0.0,-0.173,-0.282,-0.0,-214.3,2023-06-30,-2.632,0.0,D
5673,0.157,0.0,0.421,0.327,0.0,-61.83,2022-09-30,3.511,0.0,D
5673,-0.061,0.0,-0.197,-0.535,-0.0,-91.09,2022-12-31,-11.956,0.0,D
5673,-0.067,0.0,-0.221,-0.802,-0.0,-120.16,2023-03-31,-13.3,0.0,D
5673,-0.014,0.0,-0.044,-0.479,-0.0,-112.83,2023-06-30,-62.866,0.0,D
0146,0.018,0.01,0.131,0.267,0.557,19.17,2022-09-30,35.356,0.016,D
0146,0.015,0.01,0.109,0.272,0.662,10.67,2022-12-31,53.599,0.012,D
0146,0.014,0.01,0.103,0.256,0.695,1.09,2023-03-31,55.207,0.013,D
0146,0.013,0.005,0.093,0.22,0.383,-7.78,2023-06-30,66.874,0.006,D
0127,0.059,0.0,0.127,0.144,0.0,-74.68,2022-09-30,17.325,0.0,D
0127,0.038,0.0,0.078,0.113,0.0,-85.1,2022-12-31,19.472,0.0,D
0127,0.024,0.0,0.048,0.088,0.0,-62.53,2023-03-31,35.569,0.0,D
0127,0.018,0.0,0.036,0.078,0.0,-1.03,2023-06-30,41.39,0.0,D
8923,-0.024,0.0,-0.066,-0.087,-0.0,-10.44,2022-09-30,-9.351,0.0,D
8923,-0.088,0.0,-0.264,-1.368,-0.0,3.21,2022-12-31,-2.853,0.0,D
8923,-0.083,0.0,-0.275,-2.217,-0.0,-26.18,2023-03-31,-2.519,0.0,D
8923,-0.071,0.0,-0.253,-1.542,-0.0,-33.75,2023-06-30,-2.818,0.0,D
03040,0.078,0.0,0.417,0.146,0.0,-16.62,2022-06-30,6.02,0.0,D
03040,0.073,0.0,0.355,0.134,0.0,-22.29,2022-12-31,6.441,0.0,D
03040,0.069,0.0,0.309,0.119,0.0,-17.09,2023-06-30,5.512,0.0,D
6769,0.011,0.0,0.048,0.226,0.0,132.44,2022-07-31,10.022,0.0,D
6769,0.011,0.0,0.048,0.228,0.0,249.02,2022-10-31,8.559,0.0,D
6769,0.011,0.0,0.047,0.4,0.0,329.71,2023-01-31,9.468,0.0,D
6769,0.011,0.0,0.047,0.402,0.0,235.56,2023-04-30,8.862,0.0,D
7096,-0.018,0.0,-0.278,-2.739,-0.0,46.45,2022-09-30,-8.132,0.0,D
7096,-0.015,0.0,-0.24,-2.167,-0.0,11.67,2022-12-31,-13.269,0.0,D
7096,-0.013,0.0,-0.214,-1.713,-0.0,-27.48,2023-03-31,-11.769,0.0,D
